uid,n_interactions,n_questions,n_kcs,accuracy_total,repeat_rate,first_accuracy,repeat_accuracy,first_timestamp,last_timestamp,repeat_gain,sequence_duration_days,activity_bucket,cohort
13890,273,223,134,0.791209,0.168498,0.77533,0.869565,1595208242000,1621762203000,0.094235,307.337512,baja,mixed_profile
13894,300,254,130,0.793333,0.14,0.782946,0.857143,1595233309000,1621751489000,0.074197,306.92338,media,mixed_profile
13896,391,304,145,0.815857,0.138107,0.79822,0.925926,1594427144000,1622295624000,0.127706,322.551852,alta,mixed_profile
13897,424,347,142,0.877358,0.139151,0.873973,0.898305,1599133580000,1622033938000,0.024332,265.05044,muy alta,high_accuracy_low_repeat
13898,263,214,155,0.988593,0.152091,0.986547,1.0,1594601565000,1622273588000,0.013453,320.278044,baja,high_accuracy_low_repeat
13901,519,435,179,0.853565,0.138728,0.845638,0.902778,1595647855000,1622287723000,0.05714,308.331806,muy alta,high_accuracy_low_repeat
13903,354,303,142,0.824859,0.112994,0.815287,0.9,1595636129000,1622246482000,0.084713,307.990197,alta,mixed_profile
13904,274,237,117,0.864964,0.135036,0.864979,0.864865,1597550142000,1621741174000,-0.000114,279.988796,media,high_accuracy_low_repeat
13906,242,184,113,0.896694,0.103306,0.884793,1.0,1597537543000,1621739085000,0.115207,280.11044,baja,high_accuracy_low_repeat
13908,413,359,150,0.733656,0.121065,0.743802,0.66,1595208240000,1621740853000,-0.083802,307.090428,alta,mixed_profile
13910,324,263,133,0.716049,0.175926,0.719101,0.701754,1594540505000,1621762193000,-0.017347,315.065833,media,mixed_profile
13911,449,334,161,0.841871,0.144766,0.833333,0.892308,1596437116000,1621775270000,0.058974,293.265671,muy alta,mixed_profile
13917,364,321,170,0.909341,0.118132,0.919003,0.837209,1595241745000,1622248651000,-0.081794,312.579931,alta,high_accuracy_low_repeat
13920,384,316,151,0.820312,0.161458,0.795031,0.951613,1594466789000,1621753012000,0.156582,315.812766,alta,mixed_profile
13927,342,291,152,0.874269,0.143275,0.883959,0.816327,1597194927000,1620997000000,-0.067633,275.486956,alta,high_accuracy_low_repeat
13929,293,253,141,0.853242,0.109215,0.850575,0.875,1595895918000,1621737496000,0.024425,299.092338,media,high_accuracy_low_repeat
13944,304,247,135,0.851974,0.177632,0.84,0.907407,1595211377000,1621772167000,0.067407,307.416551,media,high_accuracy_low_repeat
13947,277,224,104,0.866426,0.133574,0.866667,0.864865,1599661476000,1621647436000,-0.001802,254.46713,media,high_accuracy_low_repeat
13949,422,354,165,0.777251,0.113744,0.794118,0.645833,1594448706000,1622195227000,-0.148284,321.140289,muy alta,mixed_profile
13950,294,258,133,0.646259,0.115646,0.642308,0.676471,1593395712000,1621038293000,0.034163,319.93728,media,mixed_profile
13959,365,313,162,0.79726,0.10411,0.801223,0.763158,1594460727000,1615121793000,-0.038065,239.132708,alta,mixed_profile
13967,274,226,127,0.430657,0.094891,0.427419,0.461538,1597020913000,1621757311000,0.034119,286.300903,media,mixed_profile
13971,239,172,98,0.899582,0.09205,0.898618,0.909091,1599957601000,1621742050000,0.010473,252.134826,baja,high_accuracy_low_repeat
13978,275,237,126,0.785455,0.105455,0.796748,0.689655,1597905917000,1622275975000,-0.107093,282.060856,media,mixed_profile
13979,348,275,147,0.821839,0.183908,0.809859,0.875,1596454609000,1621750707000,0.065141,292.778912,alta,mixed_profile
13981,423,379,206,0.888889,0.101655,0.889474,0.883721,1596082141000,1615103424000,-0.005753,220.153738,muy alta,high_accuracy_low_repeat
13991,226,198,114,0.690265,0.106195,0.688119,0.708333,1595895908000,1621737512000,0.020215,299.092639,baja,mixed_profile
13996,273,250,138,0.908425,0.076923,0.904762,0.952381,1594797148000,1621773185000,0.047619,312.22265,baja,high_accuracy_low_repeat
13997,419,334,151,0.801909,0.124105,0.809264,0.75,1594460713000,1621749247000,-0.059264,315.839514,muy alta,mixed_profile
13998,314,258,129,0.713376,0.127389,0.693431,0.85,1594638723000,1621739178000,0.156569,313.662674,media,mixed_profile
14012,252,203,131,0.579365,0.174603,0.596154,0.5,1596454555000,1621751466000,-0.096154,292.788322,baja,mixed_profile
14016,321,276,133,0.919003,0.090343,0.910959,1.0,1596426929000,1622196127000,0.089041,298.254606,media,high_accuracy_low_repeat
14018,228,181,115,0.342105,0.105263,0.348039,0.291667,1597559731000,1616341190000,-0.056373,217.377998,baja,mixed_profile
14020,284,241,117,0.873239,0.137324,0.861224,0.948718,1596450319000,1622032849000,0.087493,296.094097,media,high_accuracy_low_repeat
14022,313,260,123,0.450479,0.159744,0.463878,0.38,1594035752000,1616938846000,-0.083878,265.082106,media,mixed_profile
14029,530,446,189,0.883019,0.132075,0.882609,0.885714,1594460727000,1622294757000,0.003106,322.153125,muy alta,high_accuracy_low_repeat
14036,487,421,186,0.940452,0.13347,0.933649,0.984615,1595077695000,1621741727000,0.050966,308.611481,muy alta,high_accuracy_low_repeat
14037,255,240,110,0.858824,0.05098,0.85124,1.0,1597544261000,1616917667000,0.14876,224.229236,baja,high_accuracy_low_repeat
14042,386,285,131,0.777202,0.176166,0.795597,0.691176,1599360055000,1614864201000,-0.104421,179.446134,alta,mixed_profile
14044,413,373,179,0.898305,0.09201,0.898667,0.894737,1596456620000,1622251928000,-0.00393,298.556806,alta,high_accuracy_low_repeat
14050,522,437,183,0.818008,0.145594,0.809417,0.868421,1597733929000,1618643231000,0.059004,242.00581,muy alta,mixed_profile
14052,420,326,158,0.742857,0.12619,0.757493,0.641509,1599904525000,1622287086000,-0.115984,259.057419,muy alta,mixed_profile
14053,316,239,127,0.829114,0.139241,0.819853,0.886364,1595757567000,1622022926000,0.066511,303.997211,media,mixed_profile
14055,331,291,126,0.951662,0.108761,0.945763,1.0,1599837052000,1622181159000,0.054237,258.61235,media,high_accuracy_low_repeat
14058,254,207,110,0.610236,0.153543,0.632558,0.487179,1595292938000,1620907452000,-0.145379,296.464282,baja,mixed_profile
14060,220,186,101,0.818182,0.068182,0.814634,0.866667,1594460702000,1621728061000,0.052033,315.594433,baja,mixed_profile
14067,321,280,140,0.757009,0.084112,0.761905,0.703704,1597020942000,1622268804000,-0.058201,292.220625,media,mixed_profile
14071,298,259,132,0.916107,0.107383,0.921053,0.875,1597041919000,1622298033000,-0.046053,292.316134,media,high_accuracy_low_repeat
14076,394,344,149,0.865482,0.126904,0.872093,0.82,1599271865000,1622258146000,-0.052093,266.044919,alta,high_accuracy_low_repeat
14077,327,266,148,0.782875,0.171254,0.771218,0.839286,1595211396000,1622297386000,0.068068,313.495255,media,mixed_profile
14083,342,291,135,0.459064,0.146199,0.462329,0.44,1599374245000,1622250489000,-0.022329,264.771343,alta,mixed_profile
14084,238,216,117,0.869748,0.084034,0.866972,0.9,1599372532000,1621745298000,0.033028,258.944051,baja,high_accuracy_low_repeat
14086,321,267,140,0.890966,0.124611,0.88968,0.9,1594460730000,1621749327000,0.01032,315.840243,media,high_accuracy_low_repeat
14096,263,204,117,0.897338,0.136882,0.898678,0.888889,1597537512000,1615382947000,-0.00979,206.544387,baja,high_accuracy_low_repeat
14099,271,233,138,0.756458,0.121771,0.764706,0.69697,1598006158000,1621737512000,-0.067736,274.668449,baja,mixed_profile
14102,259,222,125,0.679537,0.111969,0.682609,0.655172,1595895939000,1621737591000,-0.027436,299.093194,baja,mixed_profile
14103,526,439,184,0.754753,0.148289,0.75,0.782051,1595746570000,1622258188000,0.032051,306.847431,muy alta,mixed_profile
14111,339,272,151,0.648968,0.185841,0.634058,0.714286,1596502514000,1622262014000,0.080228,298.142361,alta,mixed_profile
14121,337,255,135,0.765579,0.118694,0.771044,0.725,1597574241000,1621846608000,-0.046044,280.930174,alta,mixed_profile
14123,304,241,111,0.950658,0.105263,0.948529,0.96875,1599366066000,1621775345000,0.020221,259.366655,media,high_accuracy_low_repeat
14129,399,366,187,0.947368,0.082707,0.945355,0.969697,1596411926000,1616299058000,0.024342,230.175139,alta,high_accuracy_low_repeat
14130,227,181,102,0.713656,0.110132,0.712871,0.72,1598078711000,1621763718000,0.007129,274.132025,baja,mixed_profile
14132,404,295,150,0.829208,0.160891,0.828909,0.830769,1599958523000,1622022109000,0.001861,255.365579,alta,mixed_profile
14133,496,436,188,0.91129,0.110887,0.920635,0.836364,1595766703000,1621779619000,-0.084271,301.075417,muy alta,high_accuracy_low_repeat
14135,289,247,127,0.854671,0.145329,0.846154,0.904762,1597646700000,1622289613000,0.058608,285.2189,media,high_accuracy_low_repeat
14138,338,292,148,0.795858,0.100592,0.799342,0.764706,1596807179000,1621853569000,-0.034636,289.888773,alta,mixed_profile
14140,435,383,172,0.811494,0.101149,0.810742,0.818182,1595208241000,1622292764000,0.00744,313.478275,muy alta,mixed_profile
14147,243,205,108,0.679012,0.144033,0.673077,0.714286,1595725196000,1622269516000,0.041209,307.225926,baja,mixed_profile
14157,285,244,130,0.568421,0.126316,0.578313,0.5,1595325333000,1621740654000,-0.078313,305.732882,media,mixed_profile
14160,372,325,157,0.849462,0.115591,0.854103,0.813953,1596502525000,1622271728000,-0.04015,298.254664,alta,mixed_profile
14174,400,347,175,0.835,0.1125,0.847887,0.733333,1594034984000,1622275171000,-0.114554,326.854016,alta,mixed_profile
14175,483,412,185,0.834369,0.146998,0.825243,0.887324,1597560397000,1621768789000,0.062081,280.189722,muy alta,mixed_profile
14181,294,233,121,0.853741,0.142857,0.845238,0.904762,1594449316000,1621849581000,0.059524,317.132697,media,high_accuracy_low_repeat
14190,279,236,119,0.860215,0.139785,0.845833,0.948718,1595901038000,1621676504000,0.102885,298.327153,media,high_accuracy_low_repeat
14194,232,219,124,0.633621,0.051724,0.618182,0.916667,1596517341000,1621765851000,0.298485,292.228125,baja,mixed_profile
14197,311,258,130,0.868167,0.144695,0.860902,0.911111,1594369052000,1621864786000,0.050209,318.237662,media,high_accuracy_low_repeat
14199,257,194,110,0.723735,0.128405,0.705357,0.848485,1594513540000,1621590909000,0.143128,313.395475,baja,mixed_profile
14210,340,296,157,0.85,0.117647,0.856667,0.8,1595325327000,1621685591000,-0.056667,305.095648,alta,high_accuracy_low_repeat
14214,231,203,102,0.861472,0.112554,0.853659,0.923077,1597630690000,1621728589000,0.069418,278.910868,baja,high_accuracy_low_repeat
14215,371,303,162,0.781671,0.102426,0.780781,0.789474,1597905928000,1616330744000,0.008693,213.250185,alta,mixed_profile
14220,372,300,147,0.766129,0.166667,0.748387,0.854839,1594029410000,1621772079000,0.106452,321.095706,alta,mixed_profile
14230,439,371,163,0.854214,0.14123,0.848806,0.887097,1595648719000,1622248291000,0.03829,307.865417,muy alta,high_accuracy_low_repeat
14232,251,212,98,0.756972,0.143426,0.75814,0.75,1599992752000,1621758039000,-0.00814,251.913044,baja,mixed_profile
14233,263,221,122,0.722433,0.152091,0.713004,0.775,1595294370000,1621762745000,0.061996,306.346933,baja,mixed_profile
14242,227,201,108,0.929515,0.092511,0.932039,0.904762,1599373720000,1622032835000,-0.027277,262.258275,baja,high_accuracy_low_repeat
14243,268,231,107,0.492537,0.093284,0.473251,0.68,1598338509000,1621759127000,0.206749,271.071968,baja,mixed_profile
14244,372,305,153,0.658602,0.163978,0.665595,0.622951,1594034987000,1621600533000,-0.042644,319.045671,alta,mixed_profile
14247,385,347,158,0.851948,0.090909,0.86,0.771429,1597020917000,1622272780000,-0.088571,292.266933,alta,high_accuracy_low_repeat
14248,280,245,129,0.535714,0.082143,0.540856,0.478261,1597906516000,1621729511000,-0.062595,275.729109,media,mixed_profile
14250,405,354,141,0.97284,0.123457,0.974648,0.96,1599304913000,1622258398000,-0.014648,265.665336,alta,high_accuracy_low_repeat
14253,262,191,112,0.629771,0.129771,0.657895,0.441176,1599369147000,1622187305000,-0.216718,264.099051,baja,mixed_profile
14258,309,273,123,0.757282,0.084142,0.759717,0.730769,1596454556000,1620906403000,-0.028948,283.007488,media,mixed_profile
14261,341,270,145,0.782991,0.134897,0.8,0.673913,1595921150000,1621764168000,-0.126087,299.109005,alta,mixed_profile
14264,464,377,177,0.896552,0.146552,0.90404,0.852941,1593596710000,1621590311000,-0.051099,324.000012,muy alta,high_accuracy_low_repeat
14265,289,212,132,0.851211,0.100346,0.846154,0.896552,1597539347000,1621741383000,0.050398,280.116157,media,high_accuracy_low_repeat
14266,290,264,142,0.827586,0.07931,0.820225,0.913043,1597654059000,1622288975000,0.092819,285.126343,media,mixed_profile
14272,296,265,151,0.864865,0.101351,0.857143,0.933333,1593315251000,1621742366000,0.07619,329.017535,media,high_accuracy_low_repeat
14275,301,254,131,0.631229,0.146179,0.649805,0.522727,1595229820000,1621740658000,-0.127078,306.838403,media,mixed_profile
14276,483,381,146,0.919255,0.124224,0.919622,0.916667,1596448560000,1621773169000,-0.002955,293.1089,muy alta,high_accuracy_low_repeat
14281,348,300,123,0.933908,0.132184,0.930464,0.956522,1599312634000,1621253889000,0.026058,253.949711,alta,high_accuracy_low_repeat
14285,244,187,112,0.840164,0.135246,0.834123,0.878788,1597743933000,1621767023000,0.044665,278.045023,baja,mixed_profile
14292,411,346,174,0.751825,0.148418,0.782857,0.57377,1594466784000,1621740652000,-0.209087,315.669769,alta,mixed_profile
14295,248,191,133,0.600806,0.149194,0.625592,0.459459,1597539341000,1622292658000,-0.166133,286.496725,baja,mixed_profile
14297,326,270,140,0.929448,0.095092,0.922034,1.0,1594532241000,1621731304000,0.077966,314.80397,media,high_accuracy_low_repeat
14298,290,204,107,0.851724,0.168966,0.846473,0.877551,1599386113000,1622293997000,0.031078,265.137546,media,high_accuracy_low_repeat
14306,548,473,192,0.912409,0.135036,0.913502,0.905405,1595932515000,1621748876000,-0.008097,298.800475,muy alta,high_accuracy_low_repeat
14319,338,286,137,0.83432,0.136095,0.825342,0.891304,1594549296000,1622278967000,0.065962,320.945266,alta,mixed_profile
14326,277,211,104,0.902527,0.108303,0.906883,0.866667,1599918382000,1618133116000,-0.040216,210.818681,media,high_accuracy_low_repeat
14328,279,230,125,0.727599,0.103943,0.712,0.862069,1594428906000,1621751586000,0.150069,316.234722,media,mixed_profile
14332,348,293,145,0.738506,0.140805,0.725753,0.816327,1597722211000,1621124639000,0.090574,270.861435,alta,mixed_profile
14336,255,193,119,0.733333,0.098039,0.73913,0.68,1597557370000,1621762904000,-0.05913,280.156644,baja,mixed_profile
14345,366,320,174,0.737705,0.125683,0.734375,0.76087,1595241695000,1615033930000,0.026495,229.076794,alta,mixed_profile
14346,385,322,140,0.877922,0.153247,0.880368,0.864407,1603287052000,1621767841000,-0.015961,213.898021,alta,high_accuracy_low_repeat
14350,252,202,106,0.996032,0.119048,0.995495,1.0,1595658319000,1622031694000,0.004505,305.247396,baja,high_accuracy_low_repeat
14352,272,227,130,0.797794,0.158088,0.816594,0.697674,1595325375000,1622258128000,-0.118919,311.721678,baja,mixed_profile
14355,374,350,166,0.858289,0.061497,0.860399,0.826087,1594028847000,1622185368000,-0.034312,325.88566,alta,high_accuracy_low_repeat
14360,329,266,145,0.917933,0.173252,0.922794,0.894737,1596437117000,1621763728000,-0.028057,293.132072,media,high_accuracy_low_repeat
14363,254,228,131,0.76378,0.102362,0.785088,0.576923,1595211376000,1621759673000,-0.208165,307.271956,baja,mixed_profile
14365,284,251,141,0.799296,0.09507,0.801556,0.777778,1595930107000,1621765264000,-0.023779,299.018021,media,mixed_profile
14367,257,189,115,0.70428,0.11284,0.688596,0.827586,1597571729000,1621752947000,0.13899,279.875208,baja,mixed_profile
14380,260,239,107,0.730769,0.080769,0.740586,0.619048,1599956292000,1616333445000,-0.121538,189.550382,baja,mixed_profile
14381,302,283,153,0.549669,0.062914,0.54417,0.631579,1595162412000,1621662331000,0.087409,306.712025,media,mixed_profile
14386,309,249,129,0.728155,0.12945,0.728625,0.725,1599558921000,1621739566000,-0.003625,256.720428,media,mixed_profile
14390,411,333,155,0.79562,0.155718,0.792507,0.8125,1596502501000,1621421101000,0.019993,288.409722,alta,mixed_profile
14396,261,219,128,0.83908,0.149425,0.81982,0.948718,1595212722000,1621582115000,0.128898,305.201308,baja,mixed_profile
14399,234,211,95,0.884615,0.098291,0.872038,1.0,1596362154000,1611842762000,0.127962,179.173704,baja,high_accuracy_low_repeat
14410,329,283,120,0.948328,0.139818,0.946996,0.956522,1599391921000,1621768209000,0.009525,258.984815,media,high_accuracy_low_repeat
14412,241,220,106,0.73029,0.06639,0.724444,0.8125,1594466776000,1616816193000,0.088056,258.673808,baja,mixed_profile
14414,271,235,110,0.95941,0.132841,0.957447,0.972222,1596547078000,1621162708000,0.014775,284.903125,baja,high_accuracy_low_repeat
14423,234,209,134,0.65812,0.106838,0.679426,0.48,1596430979000,1621752636000,-0.199426,293.074734,baja,mixed_profile
14425,228,201,115,0.578947,0.114035,0.569307,0.653846,1596434584000,1614492291000,0.084539,209.001238,baja,mixed_profile
14428,390,350,173,0.887179,0.102564,0.888571,0.875,1596414289000,1621755752000,-0.013571,293.30397,alta,high_accuracy_low_repeat
14429,260,207,131,0.684615,0.15,0.678733,0.717949,1596350773000,1621168723000,0.039216,287.244792,baja,mixed_profile
14434,257,215,120,0.645914,0.159533,0.643519,0.658537,1595919318000,1622290976000,0.015018,305.227523,baja,mixed_profile
14435,283,240,131,0.75265,0.137809,0.766393,0.666667,1599291611000,1621754694000,-0.099727,259.989387,media,mixed_profile
14441,265,211,131,0.569811,0.10566,0.552743,0.714286,1596534308000,1621772747000,0.161543,292.111562,baja,mixed_profile
14442,305,247,140,0.92459,0.177049,0.932271,0.888889,1595211395000,1622291438000,-0.043382,313.426424,media,high_accuracy_low_repeat
14449,417,318,155,0.872902,0.136691,0.875,0.859649,1593596717000,1621741045000,-0.015351,325.744537,alta,high_accuracy_low_repeat
14452,260,209,142,0.6,0.157692,0.616438,0.512195,1597905941000,1621761539000,-0.104243,276.106458,baja,mixed_profile
14457,273,232,123,0.956044,0.14652,0.948498,1.0,1596340537000,1621640326000,0.051502,292.821632,baja,high_accuracy_low_repeat
14458,300,222,119,0.903333,0.166667,0.896,0.94,1594427104000,1622295217000,0.044,322.547604,media,high_accuracy_low_repeat
14460,463,393,167,0.88121,0.140389,0.876884,0.907692,1597644668000,1622290976000,0.030808,285.258194,muy alta,high_accuracy_low_repeat
